title,view_count,word_count
【苗栗。苑裡】隱藏在市場裡的秒殺炸雞  想吃炸雞得先搶到夾子  起鍋立刻掃光  多汁肉嫩大推薦－耕牛園炸雞,3485,1933
【食記│嘉義民雄】松林庭園咖啡精緻餐飲,7853,2148
開箱*【酷覓星＊香鬆起士糙米捲】殺手級的台灣版的泰國捲、、、,21686,1536
三重五華街陳季炸雞  薄脆香酥的好滋味,72,1323
台中大里：天天香現炒，豐盛什錦炒麵 x 百元熱炒~,468,2202
【高雄】祥富水產，扁魚沙茶火鍋，自助式超市生鮮食材 (左營新光三越),15696,2468
【東食】挑戰胃極限！曾拌麵「8種口味」大評比　猜猜誰才是乾拌麵之王❤,22346,3818
桃園_中壢區【WooWho嗚鬍】中原大學正門輕食咖啡手搖杯 髒髒咖啡來湊熱鬧,0,1100
【食-桃園區】肉多多火鍋❤四人挑戰100oz霸王龍霜降雪花牛❤大食量肉控不可錯過的暴龍級火鍋❤飲料冰淇淋自助吧,67773,3598
"[桃園中壢]火車頭平價海鮮~鄰近中原大學,平價快炒,越晚越多人喔",26541,1020
【秋料理】 108 貫握壽司吃到飽，期待已久的秋料理,115653,5399
【台北．大安】Okey Dokey - 微甜的鮮奶油義大利麵吃過沒？可以敲的年糕玩過沒？東區超人氣韓式創意料理！,67509,2229
【台北】夏慕尼：新香榭鐵板燒 (中山北店/王品集團),41100,3978
南非國寶茶的神奇功效,520632,2269
浪漫台三線「4種主題」旅程路線懶人包▋桃園客家美食大進擊~豆佐、溪有綠、大江屋，嚴選餐廳搭配新派客家風情料理，桃園包車之旅一日遊專案85折優惠,3424,8427
【台北中正食記】高三孝碳烤吐司專賣店（南昌總店）。在教室不上課，大口吃早餐不怕老師罵,17226,1867
"食記│新北三芝│Le Coq 公雞咖啡, 淺水灣的復古雜貨咖啡廳",0,2316
台南早餐吐司吐司｜薯泥起司蛋餅超邪惡、芝麻豆漿健康！附菜單,5590,2997
❤️2018最新 米其林推薦❤️最強南機場夜市攻略 無地雷篇,10244,900
台南漢來海港城,217,2425
【台北情侶約會生日餐廳最推薦】「超中女友心」的驚喜浪漫慶生大餐,112017,4185
【吃】台北六張犁站餐酒館推薦 ‧ 瑰秘GREY ME ‧ 中式陳設文青調酒餐酒館，平價雙人套餐味道出乎意料的不錯！ 台北美食、六張犁美食 ‧ 通化街餐酒館、燉飯、義大利麵,1382,2886
S Line新曲線防彈膠囊 半年甩20公斤讓我穿上麻豆老婆外套 小鮮肉變身型男 ,2987,2362
谷阿莫鳳梨酥 令人驚喜的伴手禮 端午節送禮別再送粽子 來送谷阿莫鳳梨酥禮盒吧,0,2156
"【九犇日式燒肉】根本就是《彰化版屋馬》啊! 但是價錢更便宜,平日中午還有超優惠的$599雙人套餐 巧克力和牛超好吃,一定要加點!",31824,3891
【台北。食記】燒肉/冰淇淋/飲料吃喝到飽。桌邊服務創意料理 ─ 潮肉壽喜燒(忠孝店),19934,2746
【推薦】酷覓星 香鬆起司糙米捲—小鵲幸❤一款你沒吃過絕對想像不出味道的美味，榮獲國際肯定絕對值得嘗試&#128077;,8322,1066
【食記】淡水老街必吃美食李圓圓Bubble Lee，超人氣黑糖鮮奶珍珠，Ｑ彈好滋味！,341,2051
[食記] 台中 潘朵拉之宴 [公益店] 排餐+自助吧吃到飽 菜單 地圖 停車場,17447,1706
[台北] 台北車站南陽街學生美食地圖,197574,2513
【巧克力】此生必買必吃清單，頂級品牌推薦心得，AMEDEI、巧克力之家、GODIVA評比總匯大全,49372,3148
【食記】嘉義民雄。民雄鵝肉町~味道並不差 但隔壁的正宗民雄鵝肉亭更優,207,1874
【屏東市】A&T亞提咖啡  是早午餐也是咖啡館 - 肉食者天堂 2017年9月更新,8069,2106
(美食)新北永和 「豚野日式碳烤燒肉」平價吃到飽推薦!食材新鮮、服務滿分!,7324,3378
【台南食記】武聖夜市‧值得一來再來的好地方,110936,3176
【健康飲食】藜麥的6種吃法,18549,2486
自製黑蒜,37503,1624
白高顆(野葛根)的副作用? ,108723,1224
桃園美食【櫻桃庄海鮮創意料理】必吃桃園櫻桃鴨。滑鴨粥比龍都還好吃。桌邊片鴨秀。桃園中式料理。中菜料理,794,3467
埔里五大美食：天阿！你竟然沒吃過！？在地人推薦五大埔里美食！,384968,5856
美食►桃園┃狩夜無煙炭火燒烤┃桃園吃到飽燒烤餐廳，三種價位可選擇火烤兩吃讓你吃到不要不要的！,0,3293
【彩妝】韓國 Mise en scene 美強生 護髮油 七款產品分享文,57419,2327
【台北美食】釧井日本飛驒牛(超威海陸鍋)不用飛日本就能吃飛驒牛啦,618,3701
【食】 忠孝敦化站 September Café  九月咖啡不只餐點好吃 多變的裝潢也超吸睛,69361,2955
[亂吃美食] 上引水產 - 炭道海鮮燒烤 (活松葉蟹、烤鱈場蟹腳),68217,2545
蘭城晶英 6樓紅樓中餐廳 櫻桃烤鴨 菜單 MENU,365774,2436
「北投美食最強大整理」餐飲分類超強懶人包 (蒐集日期 2006.02~2018.02),0,14062
[超商美食] 7-11微波冷凍食品 iseLect「今晚吃雞」11款評比開箱文 #萬惡宵夜文 #深夜食堂 #慎入,4910,3084
15個苗栗人才知道的在地隱藏版美食,286615,3374
中壢美食❤LE BLE D'OR 金色三麥/中壢SOGO店/酥炸椒麻雞+德國豬腳+世界級的現釀啤酒/ 金色三麥二代店/金色三麥菜單跟價格/A21環北站/4/27新開幕,62293,3230
【桃園‧食記‧邀約】好食D港式飲茶 近捷運長庚醫院站站 附菜單 不收服務費,8136,4306
[食記]►台北大安區◄Waiting Bistro氣氛佳餐酒館 /牛肋小山丘/松露松阪豬燉飯/炸魚薯條/西班牙人的點心/捷運忠孝復興站,142,1787
[台中美食] 肉粽媳婦 v.s 肉粽嫂到底比的是真材實料還是美色阿,16855,482
<活動>高雄遊你來說之夜貓子的深夜食堂,138901,3953
小琉球美食-五家特色早點(三家黑糖賓士包)-古早味、洪媽媽、三姊、全德國小、四兩早餐店,31046,3289
《生日蛋糕/小姑食記》蜜如妃丶法朋丶紅葉等十家大台北地區生日蛋糕懶人包,120155,4128
【食記】高雄。等一個人咖啡（漢神巨蛋店）。慢一步趕上電影風潮，卻喝到一杯中意的氣泡飲,25,2134
良實糧食/嚼食系～蒜神麼好豬,52271,544
【台中西屯】艾初早午餐(市政河南店) 超人氣高CP值早午餐店 四種麵包任你選 文附菜單 河南市政南一路交叉路口,8064,2052
[新竹。團購美食] 仁光寺-方外養生饅頭。紮實肚子飽足心靈滿足的養生豆漿饅頭。,1200,1498
【葷食】捷運西門站 ♪ 平價海味 ✦三味食堂✦ 員工四聲道 ft. 平民美食餵飽你的胃 ♥,11894,2804
吃。台南｜相揪大口吃燒肉「焼肉ショジョYakiniku SHOJO-台南全球旗艦店」。,29245,3497
【台灣-台北 】鼎泰豐Din Tai Fung ♥ 鼎泰豐美食菜單攻略大全♥（2018更新中）,148800,4966
【三峽】蛋打發號　遠近馳名的人氣名店　不用跑遠媲美台北名店　吃的出用心早午餐店,7492,3860
【台中南區美食】滷味亭蔬果滷味-高工總店。每日市場新鮮採買食材 純中藥包熬煮滷汁 份量實在美味 也別錯過手工辣椒醬|台中高工|中興大學|宵夜|,0,2133
早享‧恰恰酥脆厚蛋餅坐鎮的永和高人氣早午餐，心型帕里尼讓人少女心噴發~,5277,3685
「捷運：古亭站」STAFF ONLY CLUB會員制,504,76
[食記] 高雄 鳳山平價下午茶里諾鬆餅,198,1613
來到新北蘆洲【必吃的六大美食】2018 口袋名單持續更新中～～,121498,2567
【食記】台中粽子8家（2017.05.13~2017.05.27）,2947,1261
Costco必買食材推薦(I)--牛肉篇<2017.9增修版>,301017,3238
(遊記) 2017   韓國首爾  我必買的30款經典餅乾零食  不藏私推薦,217336,6594
[特輯] 台南美食 吃到飽 16家懶人包總整理列表,111577,797
高雄左營｜茶六燒肉堂,19874,2497
[台北中正]TUTTO Fresco 翡冷翠義式餐廳(台北車站店)|高貴裝潢餐點價格親民，用餐時間不限時|中義合併，蒜香鮮蝦蘆筍佐烏魚子之三寶義麵,191,2687
2018 台北早午餐懶人包 台北早午餐推薦 台北美式早午餐 台北法式早午餐 台北平價早午餐,29164,792
信義區韓式烤肉┃商業午餐超划算價位。Maple Tree House 楓樹 韓國烤肉。專人專桌燒烤。小菜無限續盤。CNN評選世界最好吃韓國燒肉,0,2079
超誘人的波霸滷肉飯 其他小菜也不錯的-老五鹹粥@湖口火車站@新竹,2711,1825
【食．台中】台中美食懶人包 坐著公車吃遍全台中,13059,15512
【澳門EAT ♥ 早餐小食】最喜歡在地人推薦的早餐/蘿蔔糕/白粥/西多士/豬扒包/三文治,39102,2027
台北【東區。信義區】各式美食餐廳懶人包不囉嗦分享(最新更新：2018.05),50979,12732
【 台中草悟道周邊餐廳懶人包 】((勤美誠品周邊+美術館周邊+科博館周邊)),766358,1931
彰化員林美食小吃推薦攻略地圖懶人包,0,5438
王品牛排：曼哈頓牛排不推，其他都不錯～,24944,1950
 【龍潭】茶園轉型的餐廳，菜色美味且用餐完還可在樹下喝茶 「壹等賞景觀茶園」,19355,3250
『桃園食記』玖樓燒肉料理。燒烤吃到飽,102310,1990
[ 台中麗寶餐廳 ] 在麗寶outlet mall 要吃什麼呢？餐廳店名，價位，菜單~,75725,3115
【台北美食】大安區 大樹先生的家 ~ 很夯的親子餐廳，近捷運古亭站,19050,1928
【微食記】好時光大早餐~麥當勞早餐最新憤作,0,717
肉多多火鍋-中科店 #台中#西屯區#火鍋#鍋物#深夜食堂#麻辣鍋#喜愛吃肉的朋友們有福拉，肉多多的份量絕對讓你大飽口福！,22043,3573
我!就厲害珍饌店菜單,58249,1105
壽星生日優惠 2018年5月台中餐廳聚餐優惠折扣,35931,3240
【南京復興站】『SPIGA PASTA石壁家』日本版的義大利生麵 更新鮮的全新口感登台10/15正式營運！,36298,5851
台南-炭比多碳火燒肉 台南燒肉吃到飽推薦！隱藏版甜點新菜單上市！,6446,2970
《桃園美食》檸檬草美食茶房**爆漿起司雞排太擄獲人心了♥♥♥(不限時/供Wifi),0,2011
基隆市。周家豆漿店 (蔥油餅),41701,623
【台北 · 大安區美食】好食早餐Breakfast（新地址）＠巷弄裡的超美味  · 超人氣 · 超高CP值早午餐 · 科技大樓捷運站/台北教育大學/和平東路二段,12301,4761
桃園*平價小吃整理篇 (╹ε╹ლ),66892,3906
【台中龍蝦吃到飽】日月千禧 Soluna饗樂全日餐廳 自助式Buffet午餐。波士頓龍蝦吃到飽Buffet自助餐廳,41473,3569
☆ 京都屋、肥前屋、梅子、魚心、劍持屋、濱松屋(浜松や) 台北六家鰻魚飯小評比,208662,5776
IG必去必拍照必打卡的「10間台北咖啡廳」,45892,5437
生日餐廳最推薦【超感動慶生食記】台北慶生、約會、結婚紀念日必訪感動主題餐廳,40552,4405
桃園中壢-燒肉吃到飽-晶焱日式燒肉,108,1707
【台中東海商圈】東海蓮心冰雞爪凍~*必吃的排隊夯美食*~,51504,2594
【台北排隊宵夜】阿財虱目魚肚．西門町深夜食堂，想吃只有在半夜！魯肉飯、煎魚肚、海鮮粥…,59446,2875
新竹 宵夜 大集合　半夜不知吃什麼？看這就對了～,250867,3681
不要對我尖叫 日常茶間Don't yell at me 用文青式的真誠喜好來品味好茶時光 新竹店桃園店開幕了 老茶莊配方冬瓜菊花 可可牛奶 鮮奶茶都是人氣推薦(附菜單...,914,2363
台北【捷運大橋頭站】＊阿角紅燒肉＊ 隱身市場內的古早味麵店•限量新鮮現炸紅燒肉難忘美味•來晚了吃不到,216,1278
【中秋特輯】台北燒烤店真心排行榜:吃到飽、單點經驗比一比！/燒烤懶人包(2016.09),322807,4330
【芯耘有機農場】天然酵素種植，無農藥、無化肥的環酵米。讓我們吃得健康、吃得安心,57,2214
【台中沙鹿】傳遞幸福的店，拾個月蛋糕餅乾禮物專門店，精緻的甜點與飲品，外加感受到無價的生命喜悅。,0,2111
*臺南女孩台南事* 吃買懶人特輯 魚寶版台南伴手禮小吃推薦。甜點篇,30310,3600
台北車站▉添好運。完整菜單。地表最便宜的米其林餐廳~/港式飲茶,179456,2547
20171221@台北晶華栢麗廳晚餐 推各種現煎大魚大肉,11058,1852
[台中]炭火燒肉工房(2017.9.4更新價格資訊),174574,2599
奇維奇娃 - Cheevit Cheeva Taipei Ｘ魔王 台北大安區 完全誤打誤撞的泰國清邁甜品店 泰式皇家紅茶雪花冰我喜歡 捷運國父紀念館站 內文有店家資訊菜單 ,18381,1881
台中不是只有太陽餅，台中人的台中伴手禮清單。(握拳)),64949,2576
[高雄] 東馬海南雞飯-秒殺完售的道地海南雞,2041,784
【台北/中山】丼 Fun 「日本式丼ご飯」~堆疊成山的牛肉，食肉控的點大份的就對了！！推炸牛排、玫瑰丼~,64998,1126
食 ☞ 板橋小遠百13樓 ▍開飯川食堂 ▍平價美味、CP值超高の川菜料理❤,6027,2636
▌嘉義美食▌各種嘉義美食懶人包(持續更新中)New 2018/5/28更新,435594,14200
"中壢美食懶人包攻略│2018年中壢區20間美食推薦,早午餐/甜點/異國料理/下午茶(資訊會更新)",29849,3304
新店 全家便利商店 炸雞 BBQ Chicken韓式炸雞開幕影片 送飲料醃蘿蔔~,2527,982
"(板橋區甜點)板橋下午茶-home roll 烘樂兒,用料實在,彌月蛋糕捲,隱身在巷弄內的美味蛋糕店,近板橋家樂福",136,4089
【上班這黨事】網友激推百大團購美食前20名清單,86987,5559
【伴手禮推薦】好久不見！老朋友見面就靠【谷阿莫鳳梨酥】展開話題、拉近感情-人氣Youtuber谷阿莫自有品牌！低調奢華禮盒～真材實料的美味鳳梨酥！,26169,1720
宜蘭美食非吃不可。宜蘭礁溪就醬吃！,104097,4132
すき家(SUKIYA)站前店～來份＂すき家的早餐＂(供應時間~早上5:00~10:30),11459,1505
『台北。中山區』 Broccoli Beer 韓國餐酒食堂-新開幕 韓式料理結合創意調酒的韓式酒吧食堂新潮流風格店，跟著韓劇歐吧、歐膩一起吃甜甜辣辣的韓式料理配韓國水果真露、瑪格麗米酒、CASS啤酒等..創意入盆的超大木盆水果瑪格麗果昔冰沙，絕對是女生必點，以及不能錯過的起司牽絲肋排，爆炸蒸蛋、部隊鍋起司辣炒年糕拉麵、海鮮披薩煎餅、當然不能放過韓式炸雞啦！,230309,3293
2017上班族路過必買中壢早餐/三堡家庭式餐車/比手掌還大炸豬排給你一整天好心情!,9154,3128
嘉義食記『麻辣風暴』換新址後環境寬敞舒適～,0,2232
[食]台北松江南京站 錵鑶日本料理 伊通店 高貴不貴的日本料理店,153653,2174
[台南永康]馥貴春 重乳酪蛋糕-冷凍吃，口口香濃，質樸的純粹~,68,1415
【屏東人氣便當】在地人喜愛的『朝珍香』便當老店，雞腿超好吃！！,41,754
美食  | 料豐味美的三寶麵線,0,1284
握壽司吃到飽 @ 秋料理,49967,2063
【Brand│生日蛋糕特輯 】慶生必備的單品食尚蛋糕 (2017/6/13 update),247968,7872
【台北中正區美食】阜杭豆漿N訪-台北必吃中式早餐，難忘厚燒餅好滋味！,77477,409
台南 成大周邊 - spot-life 手工窯烤PIZZA [義式],43805,2717
【美食】喜來登大飯店.十二廚Kitchen12.自助式Buffet吃到飽.螃蟹生魚片台式熱炒.請客樓榮獲米其林2星殊榮.近車站商圈（附台北自助餐廳大評論比較表格）~♬♬♬,8686,4076
2017更新~具密閉式包廂的餐廳整理,201133,2485
早起來排隊．九福包子店&六福包子,23429,1228
【高雄│前金】Ruth's Chris 茹絲葵經典牛排館（高雄店）│某 K 生日大餐+結婚週年紀念（內含2018年最新菜單價格）,11176,4211
【低醣減肥】十週急瘦7kg、四週反彈5kg～一場空！？(食譜圖多),34682,3313
《食記》【進吉】 高雄泰國蝦吃到飽 ●京元娛樂城 ●《石板烤肉、泰國蝦、火鍋 吃到飽》 ●京元娛樂城● 真人視訊 骰寶 牛牛,2796,1146
炎熱天氣吃不下 只想吃清爽口感 #輕壽司,205,1034
台北三重國小 | 我！就厲害-三重珍饌店，燒烤吃到飽、草蝦、泰國蝦、天使紅蝦、大蝦任你吃還有澳洲A++和牛可以點▲女子的休假計劃▼,5959,2598
《食記》板橋。捷運府中站【檸檬草美食茶房】貼心２４Ｈ營業，全天候不打烊！愛聊多久就聊多久～,70360,3915
市售豐胸保健產品對比,35329,3747
【山陽山陰券｜松江住宿推薦】Dormy Inn EXPRESS 松江～不敗款住宿，離車站近 早餐好吃 提供蕎麥麵宵夜,3852,3198
斑馬公寓咖啡 Zebra Apartment Cafe｜玻璃屋優雅早午餐【台中市】,381,1035
新竹好吃-蓋飯屋，平價又美味,1110,736
新竹-超好吃的麵包在這裡～新美津麵包店～,2452,356
【大師兄麻辣鍋物】台北復興 - 黯然銷魂麵多銷魂？回訪100次很可以！,22558,3195
【台中早餐 - 幸福廚房】逢甲美食早餐推薦║老闆堅持吐司自己做、蛋餅皮自己擀、豆漿自己磨！100%鮮奶吐司、小麥胚芽酥皮蛋餅、古早味黃金豆漿，店裡還使用高大鮮乳！一整天的幸福就從早餐開始吧！,16714,3541
=嘉義市市中心=10家嘉義必吃美食 在地人激推名單,52412,5230
台南東區 秝屋餐飲 火鍋簡餐/小巷弄大驚奇 /文化中心週邊美食,372,1897
[台北]<吃-Food>大腕燒肉 台北四大燒肉名店之一,10260,2655
◎台北◎捷運忠孝敦化站◎頂好紫琳蒸餃館，東區美食推薦，CP值超高的好吃鍋貼,38000,2546
格拉斯哥Glasgow留學生推薦 Top10 餐廳美食攻略,12434,3899
【台北車站 食記】Drip Cafe好滴(站前店) 招牌甜點可拿滋讓人一吃就愛上 ,74411,2029
【台南美食】永康-排隊也要吃到的港點餐廳《聯盈發》港式點心專門店,13362,1945
【食記:捷運土城站】台灣小吃-土城饗饌 。在地人都推薦的內行店。古早味豬油拌飯/好吃熱炒/鍋物/海鮮,40171,2561
Ｓ Line防彈膠囊解救我邊看電視邊吃零食的體重！,798,631
【台北大安美食】潮肉-壽喜燒吃到飽/國父紀念館/忠孝店/再訪率極高,171299,3719
寶寶地瓜小點心,1063,618
(台南東區)六吋盤早午餐 豐盛平價早餐拼盤選擇,23141,2192
"[桃園]桃園四大肉粽名店簡介,不管是想吃南部粽或北部粽,點進來看看就對了  by蛋拔",39080,3910
【埔里在地早餐總整理】埔里早餐吃什麼，在地人為你領路，探深巷，品美味，花小錢吃到飽又吃得好，深度體驗埔里早餐文化。,26921,4510
【台北松山】日安西餐廳-馥敦南京館 | Buffet吃到飽優惠活動來了！2018食尚Buffet月,1323,2980
【屏東·潮州·日式】太合家日式煎餃,5941,483
【食記】漢來大飯店海港自助餐廳-下午餐/下午茶(菜色全記錄),106994,2163
台中北區/珍寶燒肥鵝餐廳/陸戰隊五兄弟聚餐/台中科博館植物園一遊,96,2380
[更正][食] 台北。松江南京 C Park by A Train (來一杯吧),76370,3305
[食記●新竹]  二訪H・Cafe依舊是新竹少數用心的全方位咖啡店啊！,783,4768
台北西門 新馬辣麻辣火鍋 用餐環境舒服 高級肉品 海鮮船,40855,2190
<新北市>板橋車站好逛好吃好享受 2017更新篇,77042,2841
高雄-I'm Gogi 韓國烤肉專門店,5400,1598
[桃園] 桃園火車站附近的小吃美食(一) 持續更新,188446,1617
【台北。內湖】初訪RAW。全台最難訂的餐廳2016最新菜單。超幸運遇到江振誠主廚//蜜蜂故事//吃到初心,301784,10291
[食記] 新北市板橋 ‧ 八色烤肉板橋三號店！韓國知名品牌新開幕（近板橋火車站、板橋捷運站）,91427,3006
In Sky Hotel星饗道國際自助餐｜超過150道美食，中式、泰式、日式、新加坡料理一次滿足,4283,2398
"30 Special New Things in Taiwan You Must Try or Buy. Taipei universiade 2017. What to buy in taiwan? Must buy gift, food or souvenir in taiwan",79087,8701
[台中火鍋吃到飽] 涮乃葉 syabu-yo 日式涮涮鍋吃到飽 /台中大遠百店,4412,2891
【超級比一比】量販店酒價比較,129291,3676
日式 | 游壽司麗水街二店～高貴超讚無菜單日式料理,115960,3120
【美食】新竹.竹北-開飯川食堂@火辣川菜開飯嚕/適合多人聚餐(附詳細菜單),14578,5663
高雄苓雅區＊輕井澤鍋物（三多店）～壽喜燒。海鮮鍋。鍋物任你挑，美味好吃又有氣氛,25348,1378
李梅仙老師公開家傳牛肉麵做法/清燉牛肉/紅燒牛肉湯/番茄牛肉麵/滷牛腱,337871,3111
[台中|大遠百12樓。海底撈 火鍋],7669,1734
【肉多多火鍋-肉品專賣店】比臉大的肉盤，湯頭也很棒(近捷運台北小巨蛋站),215024,2676
【台南】名氣大過實力～永泰興蜜餞行,0,2233
台北車站美食攻略總整理,672943,5434
站長在珠海都怎麼吃,36736,3483
【中肯‧食記】八田頂級帝王蟹鍋物燒烤吃到飽 (市民店)‧捷運忠孝敦化站｜市民大道帝王蟹吃到飽‧頂級食材燒烤火鍋吃通海！,76918,2856
台中．好吃到飆淚港式飲茶@金寶茶餐廳,241400,1908
▶【台中-大里區】山禾堂拉麵-台中店☞來自南部的拉麵店，與日本同步流行「最強的拉麵」？每碗拉麵可免費加麵２次！,341,2970
麥當勞好時光大早餐。你享用了嗎！？,29491,2245
[西門町美食]艾叻沙，吃過都推薦的海南雞飯+道地家鄉味砂勞越叻沙@黑米+凱恩的厝,262,1441
[台中]西屯 - 林酒店 : LV百匯│ 平日午餐│假日下午茶│2018更新│吃到飽│歐式自助餐,20053,3783
【台中火鍋推薦】拾七石頭火鍋-輕井澤新品牌，又一大器裝潢，石頭火鍋、麻辣鍋、壽喜鍋、和風鍋一次滿足，應該又會造成排隊人潮/台中美食/南屯區/排隊美食/菜單/免服務費,498337,2296
《食記》台中北區‧Hun混，一中商圈新登場！獨特的復古工業loft風格裝潢很吸睛，推薦特調橘醬義大利麵好好吃❤,313956,3070
新竹聚品窩 Cafe & Bar。滿滿夜店氣氛中的好吃熱炒、燒烤、調酒美食，朋友聚餐好地方,835,4416
宅配美食《開箱》谷阿莫鳳梨酥～適合任何節慶當伴手禮，出國送禮兩相宜！,24088,904
Baby北啤精釀啤酒東倒西歪+白色森林這兩種好喝！(台北啤酒工場／台啤的全新啤酒品牌),527,2411
令人著迷的優菓甜坊系列啊！,51,520
｜高雄美食｜咖桃屋 CafeHouse・新店開幕・網美在哪兒・早午餐・最新打卡處,391,1481
[首爾美食] 弘大炭火烤鰻魚,27855,679
M2桑葉青汁錠/超級酵素/一天一包維持窈窕/大胃王大吃也不怕的秘密,6182,1237
【台北美食】MUI MUI－超chill韓風bar feat.道地美味泰式料理餐廳,47476,1752
【高雄食記】東坡醉月‧點菜式吃到飽‧中式料理大快朵頤,24767,2089
《台北旅遊》如何帶著露半球女友台北一日遊,131807,7681
【美食】新竹東區─燒BAR燒肉─SHAO BAR─中高級燒肉吃到飽~~!!!!!!!!!,984,10264
【美食攝影】超浪！浪人古巴三明治-燈塔餐車，宜蘭必吃絕佳美食！上篇,8867,1145
【台南美食】一番地到台南囉！無湯的火鍋 x 有湯的燒烤│大口吃肉質滿分壽喜燒│Prime、Choice等級牛肉讓你吃到飽！,6007,1994
【饗食天堂。板橋遠百店】下午茶美饌吃到飽，回訪無數次的最愛Buffet。201702,0,2157
大陸零食體驗會（第一回）,7105,3082
[食記] 台北.東區 蘋果工房 下午茶 東區第一家甜點吃到飽,10951,1648
台南美食│長野燒 •  假日限定版の可愛散步甜點，圓滾滾的蛋糕小球有四種口味可混搭，外皮及內餡都意外的好吃,1408,1069
【台南市北區】總鋪師的老手藝老味道，在地人才知道的隱藏版古早味魯麵～里長伯魯麵,3270,1386
【高雄吃到飽】二鍋｜鼎山家樂福旁，高CP值吃到飽！高級肉品 蔬食 甜點 飲料 自助無限 暢吃到飽,8029,1274
[台北美食] 阿達阿永R.E.C. CAFE內湖店。佇立在內湖一隅的超人氣玻璃貨櫃屋，簡單的菜色不簡單的口味 // 內湖,29233,2114
【新竹美食‧Hola Sandwich】下午茶開賣的限量古巴三明治~必吃推薦,2397,741
【2016曼谷自由行三天兩夜】行程日誌分享Day1恰圖恰&Asiatique河邊夜市,10354,1510
上班族午餐注意報，精選外送／外帶店家來囉！（台北篇）,0,6045
韓國首爾必去咖啡廳大集合2017。IG高人氣咖啡廳連韓妞也愛去,16203,1946
"[食記] 美國紐約 ""SHAKE SHACK"" 紐約最棒的人氣漢堡",46505,4460
【好食】桃園中壢美食／武田信玄日式料理／高CP值海鮮無菜單料理／無菜單料理初體驗，原來一點都不貴啊！吃飽滿足才$880！／中壢海鮮無菜單料理,25966,8795
[美食]　新竹---【銅盤嚴選韓式烤肉】自助式燒肉吃到飽,41490,2685
台北中山區 晶華酒店栢麗廳下午茶吃到飽,8036,1956
【台中】癮廚複合式燒烤~螃蟹、生蠔、鮮蝦吃到飽！,53026,1874
[台北]老虎堂菜單飲品推薦 | 黑糖珍奶好喝到爆炸 | 老虎斑紋IG打卡名店,0,1765
讓人垂涎三尺的內壢食物拼圖,72632,4403
【高雄｜吃】下班後的美味宵夜～老二腿庫飯.無菜單隨便點,40412,1509
【泰國必買Pocky餅乾棒】各式各樣的泰國Pocky絕對滿足你的口味,23631,4045
[台北│松山] 韓江烤肉敦化店，銅盤烤肉火烤兩吃，九種肉食吃到飽，推薦豬五花 / 豬肉 ♥♥,75613,2348
﹝食記: 樂沐 Le Moût﹞  朝聖!! 2017年評比亞洲第28、台灣第2的最佳餐廳 l 台中 西區 *(內附完整菜單及價位),56630,10006
[彰化食記]大推巷弄CP值高的早餐店！古早味蔥蛋餅~蔥味十足，滿滿的蔥還可選口味，竟然只要$25元!?飯糰加蔥蛋意外好吃，而且還可自己選料！,7625,4204
【羽諾食記】紅九九個人麻辣火鍋(原 禎記館)高CP值鍋底吃到飽 國父紀念館站個人平價火鍋推薦,29458,3710
台北吳留手市民大道 ▍ 聽說是台北最好吃的串燒居酒屋,48322,1599
｜關於美食（台北六張犁TAIPEI x 青沐初食）｜禾乃氏口袋食堂分享日誌－清新質感美味料理上桌，自然植栽的輕柔舒心陪伴,4808,3481
【台北．北投】九湯屋-濃郁百元拉麵，還吃得到平價美味日式小菜,7069,1530
♥台北♥三重美食【自強海南雞飯】椒麻雞.檸檬魚.綠咖哩雞，不到百元就可品嘗異國料理！溫體雞肉淋上南洋風味醬汁，獨家辣椒提味，三重好吃便當簡餐推薦！可外送服務！,2700,9168
【食記】新竹．竹北．異人館咖啡部屋(超強大複合式餐飲最新選擇),16356,10016
[新北市♥石門]十八王公肉粽 。劉家石門肉粽,0,936
【台北市】台北喜來登大飯店。十二廚自助餐廳Kitchen12,239118,3648
【嘉義。美食】文化路夜市必吃懶人包！讓你從白天到夜晚嘴巴停不下來,260299,3861
【台北信義】燒肉同話(光復南店)－期間限定！燒肉女子食機，雙人水果主題套餐～精緻美味的燒烤料理！(合作),0,3699
[食記]高雄左營-茶六燒肉堂 兩人也能精緻單點吃到飽(點菜小技巧解析),164700,2087
吃。新北新莊《鬥牛士義式廚房 新莊店》不止好吃的披薩，還有義大利麵、炸雞也是吃到飽喔,3173,4818
【台北素食】異國風味創意蔬食料理，不收服務費市政府站蔬漫小姐(•ө•)♡,13906,1782
【分享】寧夏夜市每逛必吃口袋名單！,95272,2319
[台北]HAMA壽司(はま壽司)號稱在日本擁有最多店舖的迴轉壽司來台灣開１號店囉！,82305,4039
『庭院』隱藏版的餐廳,92660,2989
宜蘭無菜單料理~大碗公和腳踏車都上桌的光武有機村,4814,1218
【台中】堡彪專業美式漢堡 份量驚人超滿足 多汁美味激推 台中漢堡推薦,98,2330
竹北-美食餐廳彙整(按區域分類),468310,4170
高雄－葉月堂 • 手作雪花冰專売店． 浮誇系雪花冰,585,909
【台中美食】瘋蝦吃到飽餐廳~搬家囉!,180402,1364
[嘉義]好客燒烤嘉義店(嘉義燒肉)-現在就想大口吃肉，大口喝酒，大口啖海鮮<(^O^)>,6822,4296
台北石牌「實踐街無名早餐店」(一)~蛋餅飯糰超好吃！,69027,5644
